PostID,Text,Keywords,TopicNum,TopicText,sentiment,sentiment_tag,polarity,polarity_tag,Likes,Hugs,Metoos
190550,I'm so glad it started raining I didn't shower today and I didn't want to have to do my hair and now I can blame the rain :),glad started raining didn shower today didn hair blame rain ,1,today didn told wanted made,0.6,P,0,AGREEMENT,6,1,4
77189,Crap. The 4 year old knows how to buy apps for the iPad.,crap year buy apps ipad ,1,today didn told wanted made,-1,N+,0,AGREEMENT,1,16,2
289829,I find these confessions to be quite therapeutic.,find confessions therapeutic ,1,today didn told wanted made,N,N,N,N,1,16,2
167061,Just gave myself an epic orgasm while thinking of somebody else. DH would be pissed if he knew. No regrets though.,gave epic orgasm thinking dh pissed knew regrets ,1,today didn told wanted made,N,N,N,N,3,1,14
167062,"So glad I found out bout this confession board....so nice 2 know im not the only mom with these feelings!! Ahhhh...w, not the only 1 who sometimes hates parenthood!",glad found bout confession board nice im mom feelings ahhhh hates parenthood ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,12,1
198783,"I never wanted children, then I had my son. Six years later, I secretly want another. Shh",wanted children son years secretly shh ,1,today didn told wanted made,N,N,N,N,2,8,16
198789,I told the guy I like about this site in hopes he would read the confessionals and figure out some of them were about him...he's not my DH.,told guy site hopes read confessionals figure dh ,1,today didn told wanted made,0.6,P,0,AGREEMENT,3,4,36
99407,I confess that I never heard of Hentai Porn until this morning. Now I am curious!,confess heard hentai porn morning curious ,1,today didn told wanted made,0.4,P,0,AGREEMENT,6,0,0
216649,"I'm way happier to see my kids in the morning when I've already been up for 2 hours, had my coffee and read 20 pages of confessions.",happier kids morning ve hours coffee read pages confessions ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,3,0,6
195002,"I fucking hate my life these days. DH doesn't understand, and the one person who does care isn't in a position to do anything but offer a (virtual) shoulder. Guess I'll take what I can get.",fucking hate life days dh doesn understand person care isn position offer virtual shoulder guess ll ,1,today didn told wanted made,N,N,N,N,21,0,2
269230,I click like whenever scary mommies abuse or cheat on loving husbands. I think I am a sociopath.,click scary mommies abuse cheat loving husbands sociopath ,1,today didn told wanted made,N,N,N,N,21,0,2
268185,"***If you are having trouble with the Confessions app, please e-mail jill {at} scarymommy {dot} com to let her know***",trouble confessions app mail jill scarymommy dot ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,21,0,2
290118,"I just want to get in my truck with my kids and drive away. I know he worked hard to get his new ""toy"" but we have way more important things to spend that money on. the roof, driveway or even a swingset would be better.",truck kids drive worked hard toy important things spend money roof driveway swingset ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,21,0,2
80222,"I love that these confessions are anonymous. But I have a bunch and I can't figure out how to remember the numbers or track them so that I can see he likes, hugs or OMGs.",love confessions anonymous bunch figure remember numbers track likes hugs omgs ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,1,13,27
114846,"Dear In-Laws, You can't have us Christmas Eve, Christmas Day and Christmas Night. I love you but pick one only please because I have a family too!",dear laws christmas eve christmas day christmas night love pick family ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,0,16,1
114842,I think the Prozac has kicked in.....I haven't snapped at DH for over a week and I intiated morning sex...??? And didn't make him hold off until I finished first?! WTH..Weird LOL!,prozac kicked haven snapped dh week intiated morning sex didn make hold finished wth weird lol ,1,today didn told wanted made,-0.43,N,0.55,DISAGREEMENT,0,0,3
67941,"Told suicidal dh I could forgive him if he didn't do it at out house, didn't hear anyone else, and not let me be the one to find you. Who knew this is the one time he listened to all of the details and complied.",told suicidal dh forgive didn house didn hear find knew time listened details complied ,1,today didn told wanted made,N,N,N,N,1,20,7
106897,"The trashy renters across the street have been ""borrowing""internet from everyone on this street for months. I finally got everyone on our street to password their wifi.Trashy neighbor have been outside trying to get online",trashy renters street borrowing internet street months finally street password wifi trashy neighbor online ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,3,1
32809,I want to be Lucy in the Sky with Diamonds. I bet she doesn't put up with this shit.,lucy sky diamonds bet doesn put shit ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,45,0,2
82967,"Sometimes I make some really whacked out confessions of truly weird stuff just to see how many OMG, Me Too!s I get. Lets me know how many freaks are out there.",make whacked confessions weird stuff omg lets freaks ,1,today didn told wanted made,-1,N+,0,AGREEMENT,0,54,0
37565,"I was trying my 16 y/o DD clothes on today when I was doing laundry, I think I ripped a seam :P",dd clothes today laundry ripped seam ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,2,19,6
37560,I have been reading my DD's emails and read her journal because now that she is 15 y/o she doesn't tell me anything she does anymore. I miss my baby girl!!!,reading dd emails read journal doesn anymore miss baby girl ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,28,2
84002,"Get over Michael Vick? Lmao. He's most likely speaking out about his crimes and doing community work so he can keep his contracts and fan base. he's not fooling me. I love dogs!!! Just not that one, named Michael Vick!",michael vick lmao speaking crimes community work contracts fan base fooling love dogs named michael vick ,1,today didn told wanted made,N,N,N,N,0,9,4
233145,Slipped down the rabbithole of YT videos/articles chronicling missing/exploited children's cases again. Why do I do this to myself? I always feel horrific after;beyond enraged for those poor kids & scared to death for mine.,slipped rabbithole yt videos articles chronicling missing exploited children cases feel horrific enraged poor kids scared death mine ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,0,35,1
242930,"DS4 just informed me that he could do something cool with his penis. I told him to be careful with it and he retorts ""It's my penis, I can do what I want with it."" Can't really argue that point yet.",ds informed cool penis told careful retorts penis argue point ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,35,1
147151,So I'm late to the party. Just read & watched Twilight books and movies.. Good God.. I'm hooked.. Acting is stupid and terrible... but I love the story... This is so embarrassing! Its like a dirty little secret!,late party read watched twilight books movies good god hooked acting stupid terrible love story embarrassing dirty secret ,1,today didn told wanted made,-0.63,N+,0.08,AGREEMENT,7,3,26
103168,Try amazon.com for Barney dolls. Amazon has everything...,amazon barney dolls amazon ,1,today didn told wanted made,N,N,N,N,0,5,20
87724,"My daily schedule was screwed yesterday, I forgot my son was in the backseat, I smoked in the car with out thinking about it. While chewing me out DH is putting a chew in his mouth. I'm not alone in the failure dept ass hole",daily schedule screwed yesterday forgot son backseat smoked car thinking chewing dh putting chew mouth failure dept ass hole ,1,today didn told wanted made,0.6,P,0,AGREEMENT,3,13,12
39520,"My son broke the dvd player. My son won't get the bday party he wanted. Bye bye theme park, hello backyard ""party"".",son broke dvd player son won bday party wanted bye bye theme park backyard party ,1,today didn told wanted made,N,N,N,N,8,2,0
57453,I'm getting kind of board with sm & the mb. Bored with everything really. Maybe it's depression.,kind board sm mb bored depression ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,6,0,3
140277,Wow the dirty thirties is right...DH doesn't know what hit him lately!,wow dirty thirties dh doesn hit ,1,today didn told wanted made,-1,N+,0,AGREEMENT,6,2,0
125860,"Cacelled my cell phone, internet and 2 cable receivers because you spent all our $ on booze & pills! Driving the car with the most missed payments! What have you lost? NOTHING! We are suffering because of what you did!",cacelled cell phone internet cable receivers spent booze pills driving car missed payments lost suffering ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,9,6
118970,Another year of doing EVERYTHING for christmas (no thanks to DH) at least that also means buying my own gifts and getting what I want!,year christmas dh means buying gifts ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,1,15,1
252967,i wanted to get her a princess tiana doll for xmas. i cant afford it now so ill try to get for her bday. they dont understand. i told her i would get it n i will. i dont care if i have to put it in a box next to her ashes.,wanted princess tiana doll xmas afford ill bday dont understand told dont care put box ashes ,1,today didn told wanted made,-0.1,NEU,0.5,DISAGREEMENT,1,15,1
227392,I wish I had a sex drive,sex drive ,1,today didn told wanted made,N,N,N,N,0,5,3
288229,"DS17 recvd another ""we regret to inform you"" college letter. Mad/sad at same time. SAT 1960 but slacked on AP classes so only 2.9GPA. Sooo wanted to brag on his ""acceptance"" letters :'-( Epic mommy fail! I need a drink",ds recvd regret inform college letter mad sad time sat slacked ap classes gpa sooo wanted brag acceptance letters epic mommy fail drink ,1,today didn told wanted made,-0.62,N+,0.06,AGREEMENT,0,5,3
121635,I have a shopping addiction to etsy. I love almost everything on that site.,shopping addiction etsy love site ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,16,0,2
280058,Didn't send a text to the EA today. It's time to let it go. I'm tired of feeling used. He won't fight for me and I can't blame him but still would be nice to hear. I must be strong.,didn send text ea today time tired feeling won fight blame nice hear strong ,1,today didn told wanted made,0.05,NEU,0.7,DISAGREEMENT,16,0,2
34012,"Ummmm, Ok. Just heard the Ice Cream Man drive by. It's 10:41pm. I thought that guy always seemed a bit too happy when we bought ice cream. Fucker is probably stoned out of his gourd right now.",ummmm heard ice cream man drive pm thought guy bit happy bought ice cream fucker stoned gourd ,1,today didn told wanted made,-0.1,NEU,0.7,DISAGREEMENT,0,28,32
156984,My bf is ignoring me today. It is actually quite amusing. So i just keep texting him these cute little phrases and telling him I love him. I bet I'm pissing him off so bad. Lol,bf ignoring today amusing texting cute phrases telling love bet pissing bad lol ,1,today didn told wanted made,0.67,P+,0.16,AGREEMENT,46,0,49
95345,"I know it seems childish, and I'm a grown woman, but today I really miss my dad. I saw a man that reminded me of him. Then someone asked me about the tattoo I got in honor of him.",childish grown woman today miss dad man reminded asked tattoo honor ,1,today didn told wanted made,0.3,P,0.6,DISAGREEMENT,0,8,0
214994,"Douche bag w/ the popped collar stole the parking spot I had lined up. It's okay, I keyed his car, the whole side. Ha, and it even had temp tags! So enjoy the fucked up paint job on your new car! Don't fuck with me.",douche bag popped collar stole parking spot lined keyed car side ha temp tags enjoy fucked paint job car don fuck ,1,today didn told wanted made,0.7,P+,0.11,AGREEMENT,31,10,2
126911,Soo tired. My DH woke me up last night so I could cut a mango for him. Seriously I don't know how he will live without me. I should have thrown the mango at him.,soo tired dh woke night cut mango don live thrown mango ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,12,1,1
232287,I told him I we didn't want the same things. I miss him so much sometimes.,told didn things miss ,1,today didn told wanted made,0.6,P,0,AGREEMENT,14,8,7
49191,"I think it's ridiculous that people who sell beachbody products are called ""coaches"" ... uh you didn't go to school for this genius! Some people actually DID! Some people deserve to be called COACH!",ridiculous people sell beachbody products called coaches uh didn school genius people people deserve called coach ,1,today didn told wanted made,0.05,NEU,0.8,DISAGREEMENT,0,9,4
56889,"I just want to be rich without working for it. Is that too much to ask? Blast, I guess it is.",rich working blast guess ,1,today didn told wanted made,N,N,N,N,2,3,28
192670,Going to the in-laws today for FD dinner. Aughhhh.......,laws today fd dinner aughhhh ,1,today didn told wanted made,N,N,N,N,3,1,4
192679,"He's a jerk but he's my jerk and even after I blew up at him on FD he fixed my car and is cuddling me watching Food Network. Yeah, I am pretty damn lucky!",jerk jerk blew fd fixed car cuddling watching food network yeah pretty damn lucky ,1,today didn told wanted made,-0.4,N,0.6,DISAGREEMENT,1,0,15
192678,"My dad is amazing father & a great person! I wish my STBXH was 1/8th the man he is, but nope - H went out drinking last night & still isn't home, & now my DSS is asking where daddy is so he can give him his card. Daddy fail!",dad amazing father great person stbxh man nope drinking night isn home dss daddy give card daddy fail ,1,today didn told wanted made,0.1,NEU,0.7,DISAGREEMENT,3,0,3
31196,"I'm kinda happy I missed the deadline for registration, Mama needs a break.",kinda happy missed deadline registration mama break ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,18,9
115618,"I liked the confessional better prior to the thanksgiving news/magazine article influx of posters that confess nothing and opine, comment/violate rules constantly. Bring back the confessions!",confessional prior thanksgiving news magazine article influx posters confess opine comment violate rules constantly bring back confessions ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,1,25,2
165258,Jut caught my 3y/o chugging my iced coffee! FML,jut caught chugging iced coffee fml ,1,today didn told wanted made,N,N,N,N,1,7,0
156796,Just found out that I got B+'s on my mid-terms and I really didn't study all that much! Nice! Was a little stressed about getting crappy grades!,found mid terms didn study nice stressed crappy grades ,1,today didn told wanted made,N,N,N,N,6,1,11
76609,"I think reusing a teabag is tacky. I know that times are tough and we have to cut back where we can, but seriously--a 10 cent teabag???",reusing teabag tacky times tough cut back cent teabag ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,43,2
154651,i dont remember what i used to do at work before i found this site. this may not be a good thing.................,dont remember work found site good thing ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,8,0,0
182767,"4746 on the ticker. I couldn't donate much, but the little I could give made me feel like I gave a million bucks.",ticker couldn donate give made feel gave million bucks ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,14,7
182765,"My hubby did nothing for me on Mother's day, not even a card. My older kids made me gifts and that made it better, third year in a row, btw. so today I bought a really expensive bag of weed for me to enjoy later.",hubby mother day card older kids made gifts made year row btw today bought expensive bag weed enjoy ,1,today didn told wanted made,0.67,P+,0.09,AGREEMENT,5,0,0
100705,I just left a comment for Jill asking for help with my Thanksgiving. :(,left comment jill thanksgiving ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,3,0,0
138434,i am so glad my boss has me away from everyone in my own office I would totally go postal on all the bitches out there and stab them with a dull knife.,glad boss office totally postal bitches stab dull knife ,1,today didn told wanted made,N,N,N,N,13,0,53
276641,I opened a credit card in my dads name and got the additional card for me. Did paperless billing so he wouldn't know. I feel guilty but we need one for emergencies.,opened credit card dads additional card paperless billing wouldn feel guilty emergencies ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,13,0,53
277513,I get excited when I have a reason to go to Target and buy something. wow I am such a mom now!,excited reason target buy wow mom ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,13,0,53
77670,I just pissed my boss off. I forgot to take the Birthday cards he had in the outbox to the mail yesterday. He saw them in the box today and got all red with anger. Damnit...I hope he can forgive me!!!,pissed boss forgot birthday cards outbox mail yesterday box today red anger damnit hope forgive ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,13,1,5
104172,Just gave the old man a bj. Thought he was going to have a heart attack. Made me think about life insurance the whole time.,gave man bj thought heart attack made life insurance time ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,6,0,24
25204,"Taking my 2 yo to the MIL he says ""I don't like grandma"" to which I immediately respond ""I don't either"". When I picked him up she said he told her what I said. I panicked & lied but really wanted to say HE said it 1st!",taking yo mil don grandma immediately respond don picked told panicked lied wanted st ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,1,32,2
74323,"I complain about my DH a lot here, but, I was having the worst day at work ever today, and he just stopped by (totally out of his way) to say ""hi- I love you; it gets better"" Figure he deserves props here as well :)",complain dh lot worst day work today stopped totally love figure deserves props ,1,today didn told wanted made,N,N,N,N,30,0,2
74322,"I'm so glad in the confession rules say no ""text-talk."" I'm 19 and cannot figure this crap out. Is it really that hard to spell out let me see (lms)?? lazy asses!",glad confession rules text talk figure crap hard spell lms lazy asses ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,18,0,0
74329,thinks The Confessional should be renamed The Bitchfest.,thinks confessional renamed bitchfest ,1,today didn told wanted made,N,N,N,N,4,0,23
274270,"Hooked up with new FWB, he treats me like a little porcelain doll in bed. Nice and gentle. What part of ""Fuck me hard"" didn't he understand? So tonight I'm home with my toy. Why do I have to do EVERYTHING alone:(",hooked fwb treats porcelain doll bed nice gentle part fuck hard didn understand tonight home toy ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,4,0,23
274276,Tried to have a 'money' talk with DH...he told me that I didn't need to be 'bothered' with our finances. I didn't realize he thought I wasn't smart enough...and I didn't realize how much that would hurt.,money talk dh told didn bothered finances didn realize thought wasn smart didn realize hurt ,1,today didn told wanted made,0.35,P,0.6,DISAGREEMENT,4,0,23
70956,"It's called autism. Its not contagious, your kids can't catch it, and your darling Chuckie deserved the slap.",called autism contagious kids catch darling chuckie deserved slap ,1,today didn told wanted made,-0.65,N+,0.1,AGREEMENT,25,1,2
47873,i think people should be allowed to vent in peace. i've seen worse confessions on this site than someone talking about their hispanic relatives. sheesh. we all have issues and should all probably grow up.,people allowed vent peace ve worse confessions site talking hispanic relatives sheesh issues grow ,1,today didn told wanted made,N,N,N,N,40,1,1
238562,"I have confessed here so much. It's like a free therapist, anonymity and all!",confessed free therapist anonymity ,1,today didn told wanted made,N,N,N,N,40,1,1
11311,"my soon to be ex hubbie decided to run off with his fiddle teacher; then asked me for an ""open marriage"" - I said no, of course. now I'm left to raise our daughter alone. what a total asshole. I'm better off alone!",hubbie decided run fiddle teacher asked open marriage left raise daughter total asshole ,1,today didn told wanted made,-0.1,NEU,0.9,DISAGREEMENT,38,41,13
183001,"I just watched that reality show on gypsies. How bout trading your ""bling"" in for an educaton ladies? Just a thought.",watched reality show gypsies bout trading bling educaton ladies thought ,1,today didn told wanted made,N,N,N,N,0,12,7
229481,"Last night a lady I know got caught in a lie. She said, ""I didn't lie. I'm redefining the truth."" I'm totally stealing her line- only it's not stealing anymore, because I'm redefining!",night lady caught lie didn lie redefining truth totally stealing line stealing anymore redefining ,1,today didn told wanted made,-0.65,N+,0.1,AGREEMENT,5,0,6
80723,Having DS bday party tomorrow. I fucking hate bday parties. I didn't have them growing up. I would just rather celebrate with him alone.,ds bday party tomorrow fucking hate bday parties didn growing celebrate ,1,today didn told wanted made,0.05,NEU,0.8,DISAGREEMENT,25,0,1
119902,My first Christmas in years without my mom. It was so peaceful!! Finally I got to do Christmas my way. And my kids had an awesome day. Yeah me and DH.,christmas years mom peaceful finally christmas kids awesome day yeah dh ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,18,2,45
119903,I love you all Scary mommies....what will i do without you all.,love scary mommies ,1,today didn told wanted made,N,N,N,N,28,3,3
119907,#990 I accidentally hit flag on. Dratted touch screens. I meant to give a hug...,accidentally hit flag dratted touch screens meant give hug ,1,today didn told wanted made,N,N,N,N,2,15,2
119905,It was a nice Christmas...until DS puked on the ride home.,nice christmas ds puked ride home ,1,today didn told wanted made,0.6,P,0,AGREEMENT,5,1,9
244096,Reading all these confessions I am glad to know that I am not the only one who feels and thinks things that seem not the norm. Glad to know I am not alone. Thanks moms,reading confessions glad feels thinks things norm glad moms ,1,today didn told wanted made,0.6,P,0,AGREEMENT,5,1,9
244095,I think my dh wanted to fuck anyone but me at this party,dh wanted fuck party ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,5,1,9
244090,Sometimes I feel like my DS2 is taunting me with THAT look. OMG that fucking look! It enrages me!,feel ds taunting omg fucking enrages ,1,today didn told wanted made,-0.8,N+,0.2,AGREEMENT,5,1,9
247541,I'm 26 and in a sexless marriage. I didn't sign up for this.,sexless marriage didn sign ,1,today didn told wanted made,N,N,N,N,5,1,9
90546,"i think it's terribly convienent that she was passed out drunk (& that there is video of her buying booze) when her kid went missing. i mean that ""intruder"" must have waited weeks for an opportunity like that. right?!??",terribly convienent passed drunk video buying booze kid missing intruder waited weeks opportunity ,1,today didn told wanted made,N,N,N,N,15,2,9
179004,Left for the grocery store 45 minutes ago. I've been in the parking lot on fb and reading confessions. DH is at home with our 3 plus his nephew. He'll be calling right around the time my battery dies,left grocery store minutes ago ve parking lot fb reading confessions dh home nephew ll calling time battery dies ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,10,4,1
235845,I sometimes write stuff on here because I need to tell someone but have no one in my life to tell things to except my dh or my parents & some stuff just cant be told to my parents or dh,write stuff life things dh parents stuff told parents dh ,1,today didn told wanted made,N,N,N,N,10,4,1
94733,I used to feel bad about being a SAHM with no leverage...until I realized how much money it would require to pay one to do what I do. IF you could find the right one. Lets take this to the message board.,feel bad sahm leverage realized money require pay find lets message board ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,12,19,0
277088,"I can't stand the thought of being vulnerable. Wish I could ask for support, but that would mean opening myself up to look weak.",stand thought vulnerable support opening weak ,1,today didn told wanted made,0.3,P,0.6,DISAGREEMENT,12,19,0
229793,He told me today that he is afraid he is going to cheat on me while I go through rehab....,told today afraid cheat rehab ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,2,8,2
288383,"When I was 14, I did a lot of stupid things and racked up quite a bit of community svc because of it. That same community svc I wouldn't have done unless it was court ordered, made my college scholarship apps look stellar.",lot stupid things racked bit community svc community svc wouldn court ordered made college scholarship apps stellar ,1,today didn told wanted made,N,N,N,N,2,8,2
148862,"DH is reading SM. Just asked me if ""DD"" means ""dear divorce."" He's so cute.",dh reading sm asked dd means dear divorce cute ,1,today didn told wanted made,0.6,P,0,AGREEMENT,5,38,7
117948,every time is step foot in a book store or library i have to poo. so imagine where i go when constipated. works like a charm,time step foot book store library poo imagine constipated works charm ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,3,0
117943,"I feel awful for moms who babies die of SIDS, but I will confess it gives me a sense of relief, statistically speaking, if it happened to someone I know, it lowers the odds of it happening to me. I'm an awful person.",feel awful moms babies die sids confess sense relief statistically speaking happened lowers odds happening awful person ,1,today didn told wanted made,-0.75,N+,0.1,AGREEMENT,7,10,23
212245,"I just told my husband that if he gets fired for goofing off on facebook instead of working, I'm pimping him out. In a kilt. At the local gay club. He thinks I'm joking. I'm not.",told husband fired goofing facebook working pimping kilt local gay club thinks joking ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,5,2
245558,MY sister told me today that she thinks I am a great mom for all that I have done for my son and continue to do. This made my heart swell near bursting since she has never said anything like that to me!,sister told today thinks great mom son continue made heart swell bursting ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,0,5,2
26402,"My husband makes me crazy but he does try. He buys me the weirdest things though, lol. At least he & the kids cleaned up today while I was gone.",husband makes crazy buys weirdest things lol kids cleaned today ,1,today didn told wanted made,N,N,N,N,0,4,44
258081,"Hubs is bringing me home chocolate dessert bc I asked him to. I'm mentally going to insert a little flag into it reading: ""Sorry I'm such a stupid man sometimes."" Feeling better already.",hubs bringing home chocolate dessert bc asked mentally insert flag reading stupid man feeling ,1,today didn told wanted made,0.1,NEU,0.7,DISAGREEMENT,0,4,44
92926,I'm addicted to Pinterest.,addicted pinterest ,1,today didn told wanted made,N,N,N,N,3,24,1
131457,When we broke up I spent hours online trying to figure out how to get him back. Texted and called him obsessively...was completely miserable for months while he was out having fun. SO glad I finally woke up & moved on,broke spent hours online figure back texted called obsessively completely miserable months fun glad finally woke moved ,1,today didn told wanted made,-0.05,NEU,0.7,DISAGREEMENT,16,0,0
284214,A couple days ago I caught DH looking at CL personals & he caught me spending $100 on the cc. We're both so sick of the other's behavior. I'm ready for a deal. He stays of CL and I'll hand over my cc. Seems fair to me...,couple days ago caught dh cl personals caught spending cc sick behavior ready deal stays cl ll hand cc fair ,1,today didn told wanted made,0.6,P,0,AGREEMENT,16,0,0
271249,I just went outside to check the mail and realized that I haven't been out of my house since Thursday! What kind of recluse am I becoming?,check mail realized haven house thursday kind recluse ,1,today didn told wanted made,N,N,N,N,16,0,0
212176,"I told my son that if he kept picking his nose, his brain would fall out. I've now scarred him. He keeps checking the mirror to look up his nose, checking to see if his brain is peeking out.",told son picking nose brain fall ve scarred checking mirror nose checking brain peeking ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,5,21
147580,"I might not be a size 2 but more often than not, guys prefer girls with lots of T&A.... #WINNING",size guys prefer girls lots winning ,1,today didn told wanted made,0.1,NEU,0.7,DISAGREEMENT,1,12,1
234242,"dog died yesterday, kids r sad so I told them they could skip school. Secreatlly glad that I dont have to play taxi today.",dog died yesterday kids sad told skip school secreatlly glad dont play taxi today ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,2,14,138
79339,"My bf bought me a gun today! I am so excited and so grateful! Now, if he doesn't put a damn ring on my finger I'm gonna use it on him!!!!!",bf bought gun today excited grateful doesn put damn ring finger gonna ,1,today didn told wanted made,0.4,P,0.8,DISAGREEMENT,26,0,6
268345,Fuck. Just had to give up my cash stash that DH calls leaving money bcuz we r @ a local restaurant & all cards declined. I'm so tired of this I'm not even embarrassed.,fuck give cash stash dh calls leaving money bcuz local restaurant cards declined tired embarrassed ,1,today didn told wanted made,-0.63,N+,0.16,AGREEMENT,26,0,6
185378,"I will be the bigger person and not laugh in your face and say ""I told you so"". Instead I'll do it here on SM ...""I TOLD YOU SO!! YOU DUMBASS!!!!!"" lololololololhahaahhahahahahhaha!!!!!",bigger person laugh face told ll sm told dumbass lololololololhahaahhahahahahhaha ,1,today didn told wanted made,N,N,N,N,15,0,4
74477,"I read the message board but don't often post...but I think there are some awesome ladies on there(iamwendy, Irishlass, and CanadianMama to name a few).Happy to see that most of the extremely bitchy ladies have disappeared.",read message board don post awesome ladies iamwendy irishlass canadianmama happy extremely bitchy ladies disappeared ,1,today didn told wanted made,-0.5,N,0.7,DISAGREEMENT,1,5,33
76866,"äóìThereäó»s no place like home.äó Click, clickäó_ äóìThereäó»s no place like home.äó Click, clickäó_Awe fuck me it worked for Dorothy!",place home click click place home click click awe fuck worked dorothy ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,10,8,4
279621,Still texting and messaging with hot coworker. He kissed me today. I like him but guilt is starting to eat at me.,texting messaging hot coworker kissed today guilt starting eat ,1,today didn told wanted made,0.6,P,0,AGREEMENT,10,8,4
181133,I fucking hate sponge bob! Is today friday? still feeliing the effects of the drugs from yesterday's surgery...lol,fucking hate sponge bob today friday feeliing effects drugs yesterday surgery lol ,1,today didn told wanted made,-0.05,NEU,0.7,DISAGREEMENT,7,3,9
65495,Got passed up for a promotion...... Feelin pretty down. At least my kids love me,passed promotion feelin pretty kids love ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,14,10,1
77730,Waiting for my daughter to do her drivers test. 2 teens driving. Wow that is scary stuff.,waiting daughter drivers test teens driving wow scary stuff ,1,today didn told wanted made,N,N,N,N,32,7,0
133433,"I am so glad the baby started crying, but I really wasn't gonna finish in that position anyway. :-D",glad baby started crying wasn gonna finish position ,1,today didn told wanted made,N,N,N,N,0,6,1
128338,Ex-H tried to fool around w me today. Almost considering it since it's been so long since I had any dick. SMH.,fool today long dick smh ,1,today didn told wanted made,-0.6,N+,0.2,AGREEMENT,0,8,6
128335,"The Best Of Scary Mommy Confessions is posted on the message board! It's a little early, but I wanted to make sure it got up :) ~Nikki",scary mommy confessions posted message board early wanted make nikki ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,3,8
138740,DH doent know how to react to my anxiety or stress so he takes it out on me and treats me like dirt till we fight and I get pissed and want space from him. How convenient for you sweetheart and arent you the smart one.,dh doent react anxiety stress takes treats dirt till fight pissed space convenient sweetheart arent smart ,1,today didn told wanted made,0.35,P,0.6,DISAGREEMENT,4,6,4
138742,Really want to read the ghost thread on the mb but I'm such a chickenshit that I'll be up all night creeped out.,read ghost thread mb chickenshit ll night creeped ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,8,0,1
291876,"I am in my office writing a list of all of my favorite websites so that I won't forget any and then just looking at FB, SM and other random shit. Screw it. I only have an hour left.",office writing list favorite websites won forget fb sm random shit screw hour left ,1,today didn told wanted made,-0.1,NEU,0.7,DISAGREEMENT,8,0,1
136945,Always reading about yalls stories how y'all met y'alls husbands. I'm 21 & single. Can't help but wonder what MY story will be some day!,reading yalls stories met alls husbands single story day ,1,today didn told wanted made,N,N,N,N,0,28,5
283157,"Exbf came over. thought i made him fall in love with me again, because i swear i can see it in his face that he does. i guess i didnt....",exbf thought made fall love swear face guess didnt ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,0,28,5
206300,"My husband is cheating on me and I have his iphone, I am about to crack the passcode....thanks youtube.",husband cheating iphone crack passcode youtube ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,29,2,14
